screen_name	id	description	url
threeriverspark	104208967	Natural Resources Based Park System	http://twitter.com/threeriverspark
TomG_999	17173451	Husband, father, May the Blessings Be!!	http://twitter.com/TomG_999
Streater_Honda	887130432	Honda dealership in Conroe,Texas. Near Houston,The Woodlands,Tomball,Magnolia,Montgomery,Lake Conroe,Willis,Kingwood,Humble,Huntsville,and Bryan/College Station	http://twitter.com/Streater_Honda
jbaranski9	2752280809	RA International   @ReloAmericaIntl	http://twitter.com/jbaranski9
tv_brendon	631686353	Producer at Entertainment Tonight	http://twitter.com/tv_brendon
SEIU6	381200632	We are airport & stadium workers, security officers, janitors, & other working families in WA State; dedicated to creating a more just & humane society.	http://twitter.com/SEIU6
snapshutdown	565880131	Florist, Interior Design Consultant, Jewellery Designer, Photographer, Writer, Music Promoter, Estate manager (and all that's just part time! lol)	http://twitter.com/snapshutdown
unemployed____	4798440013	Unemployed? Work from home! https://t.co/r3KbyBykjP #unemployment #workfromhome #startups #makemoney	http://twitter.com/unemployed____
laura_pura_vida	3234610004	Helping Businesses Align & Shine 📈🎉 #DefineTheDream #vegetarian #adventurer #photographylessons Igram: https://t.co/NPhP4LEyty	http://twitter.com/laura_pura_vida
EvansLindy	744219475	opinions expressed are solely my own.	http://twitter.com/EvansLindy
MacKidWarren	182019554	Single mom to 3! Two girls and one boy. I love fitness, crafting, building and sewing. I live in Bound Brook, NJ.	http://twitter.com/MacKidWarren
rrhorner	94926024	Professional Computer Geek, Computer Programmer, Web Designer, Blogger, Sports Fan, Foodie, Great Listener,  and owner of http://t.co/6ikJ6PZNg4	http://twitter.com/rrhorner
la_fo	17010050	RVA lover. Bookworm. Music Junkie. Wine Connoisseur and newlywed ❤. #newintown #belMD	http://twitter.com/la_fo
EliotnMe	855681020	Until one has loved an animal, a part of one's soul remains unawakened - Anatole France	http://twitter.com/EliotnMe
BlacksEconomy	1670203447	I'm just here accepting anonymous personal attacks and hashtags with puns	http://twitter.com/BlacksEconomy
BrettTyler84	152519185	Son, Brother, Uncle and nature lover. Seahawks til I die!! #Seahawks	http://twitter.com/BrettTyler84
texicanmike	451889986	Born & raised in a small Texas town. 10 years in Dallas getting degree and starting my career. Now live in Georgia trying to be the best husband & father i can.	http://twitter.com/texicanmike
SolomeTibebu	26777587	#G20YEA U.S. Delegate. Speaker. Entrepreneur. Mental Health Advocate @AnxietyInTeens TED Talk: http://t.co/9baJDesA46	http://twitter.com/SolomeTibebu
BaumansXtreme	1528977541	High-intensity xtreme training sessions intended to increase cardiovascular fitness, strength, endurance, coordination & flexibility.	http://twitter.com/BaumansXtreme
meg0gallagher	117150414	this is just me talking to myself. you're welcome to join.	http://twitter.com/meg0gallagher
peppermana4	553133905	Retired LT/Cmdr. Columbus Ms. Police Dept with 35 years of service. Working as Lowndes County Deputy Coroner  Married to my best friend 38 years.	http://twitter.com/peppermana4
journeylvr	2244911886	Journey Lover, Mom, Animal Lover, BFF to many!	http://twitter.com/journeylvr
PssItOn	373169343	Our Fertile Ground uses a peer support model to address the needs of children and youth living with life-limiting and life-threatening illness.	http://twitter.com/PssItOn
AnneMyles	339693706	English professor, greyhound and cat lover. NY transplant in the Midwest. Hillary is my president and Beyonce is my queen.	http://twitter.com/AnneMyles
Jen_Face	14706705	❤️	http://twitter.com/Jen_Face
stefherder	31300265	Works at @VisitGrandHaven. Loves @PureMichigan. Editor for @BustedWallet. #VisitGrandHaven #PureMichigan #BustedWallet	http://twitter.com/stefherder
OfficeDealsG	148136465	Love looking for great deals and ways to save money. Check out my bonanzle store for lots of bargains on office supplies!	http://twitter.com/OfficeDealsG
ProducerGirl76	40125371	News producer. Emmy winner. Proud McNeese State grad. Rockets 🏀 Astros ⚾️ Saints 🏈	http://twitter.com/ProducerGirl76
wbgutv	494251748	WBGU-TV is a partner of Bowling Green State University and PBS serving the region with award-winning programming and educational resources. #PBS #BGSU	http://twitter.com/wbgutv
Hipnotes	247425198	Announcing Aqua as our Summer 2014 Hipnote! Now with new elevated packaging and beautiful insert card ensemble. Sponsored by @TruFragrance	http://twitter.com/Hipnotes
mbockphoto	2824699831	Dad, Photographer, Culinary Instructor, CBJ/OSU/Reds/Browns fan and proud TBDBITL Alumnus!	http://twitter.com/mbockphoto
Chris_Kelly1	453198223	Fast cars, faster food, tequilla, smoking astroturf and chasing the next bassline.	http://twitter.com/Chris_Kelly1
David_K_Clark	394071031	Dad, Scot, Lefty, Hearts fan & foreign policy wonk. Interests include UK politics, Europe, Russia and Ukraine.	http://twitter.com/David_K_Clark
ShaayyMariiie	280428447	19. SHE✂️R FRINGE. TY TY XOXO💋	http://twitter.com/ShaayyMariiie
damondilodovico	233730271	Horse trainer in Maryland. Married, Father of 3 boys	http://twitter.com/damondilodovico
involvedwoman	105176286	Obsessed with finding The Lost Dutchman gold mine.  Well on my way. Another obsession, politics and how the country needs to change fast.	http://twitter.com/involvedwoman
AHA_SEMI	321412491	We are dedicated to the cardiovascular education and wellness of southeast Michigan. RTs are not endorsements. https://t.co/6NrhEDGrDr	http://twitter.com/AHA_SEMI
DeityFree	3188819034	#ExChristianBecause when I finally examined the Bible with the same scrutiny I applied to other holy books, it's credibility fell apart. #ImNOTDeeFromYouTube	http://twitter.com/DeityFree
Briizi326	845962364	All about Detroit; living the dream and loving my family and BFFs.	http://twitter.com/Briizi326
antiquetaco1	500650702	market mexican fare * drink worthy cocktails * old antiques	http://twitter.com/antiquetaco1
AWheelerKX	2194205701	Good Day Dakota Meteorologist... Self-proclaimed Weather Reporting Rebel... Animal lover... Sriracha enthusiast.	http://twitter.com/AWheelerKX
MagnifiCuffs	1600064665	My 1st official business: magnetic accessories. Est. 7/2013 *As Seen on DC's Fox 5* Current focus on @charmedcardis-a women's empowerment society. #Entrepreneur	http://twitter.com/MagnifiCuffs
ShayanTawabi	3477724042	CMO at @DMCIran • Marketing Coach at Adad Ad Network • Storytelling and Growth Speaker, Consultant • Blog➟ https://t.co/sAHnxMtHjD	http://twitter.com/ShayanTawabi
OmarElkuka	528962627	https://t.co/PMLsDMkwci! Technologist. Wannabe Economist, Historian, Newsy, Athlete, & Herbalist. I heart #SmallBusiness. #Boilerup	http://twitter.com/OmarElkuka
IntentlyAdept	116272293	Living the dream as a family man and working professional. I do it all for the one who sacrificed it all for me, Jesus. #Alphaman #ccualum #clemsonmbastudent	http://twitter.com/IntentlyAdept
Ishumairi	479415581	Day dreamer   Marketing Practitioner   ProudParent   Sports fan #CFC  #KTBFFH  #twimbos  	http://twitter.com/Ishumairi
TBrandStudio	2411062596	T Brand Studio is the brand marketing unit of The New York Times. We create content and experiences that spark imagination and influence the influential.	http://twitter.com/TBrandStudio
BKHempfest	2537344907	Free Weed	http://twitter.com/BKHempfest
TOsports	19038482	T.O. Sports Magazine delivers an edgy and unique look on the Toronto sports scene.	http://twitter.com/TOsports
WeAreCTO2	3974963074	@Docondev and @HRcorallo create customized tech and talent solutions for the unique challenges facing growing companies.	http://twitter.com/WeAreCTO2
PhoenixFilmFest	64260211	The 17th Annual Phoenix Film Festival will be held April 6-13, 2017. See you there! #PFF2017	http://twitter.com/PhoenixFilmFest
TheHangoverShot	15774855	The Leading Hangover Recovery Product for Hangover Relief in the USA! This Stuff Really Works!  Hangover Relief Is Just A Shot Away!  (OTCBB: HJOE)	http://twitter.com/TheHangoverShot
CBOE	16827489	Chicago Board Options Exchange (CBOE) is the largest U.S. options exchange and the creator of listed options.	http://twitter.com/CBOE
bob7fish	2324718512	Elsewhere, a jar of mayonnaise was starting to grow fuzz. But that's not important, at least not yet.	http://twitter.com/bob7fish
BummsRus	317264178	We promote the use of cloth diapers and organic baby products	http://twitter.com/BummsRus
biggersam67	2657686950	I'm a comedian, father, and husband but I'm mostly a disappointment.	http://twitter.com/biggersam67
nclarkjudd	16725416	Journalist. Graduate student in sociology, University of Chicago. Interested in culture & politics of 21st-century America.	http://twitter.com/nclarkjudd
HoustonHealth	37303117	Houston Health Department	http://twitter.com/HoustonHealth
stephanbajaio	70993775	Outspoken SEO Consultant to Fortune 500/IR 1000 companies. Search Evangelism Optimizer to enterprise orgs. VP, Professional Services, Co-founder @Conductor	http://twitter.com/stephanbajaio
justgotset	23012936	Middle age guy into computers, sci-fi and poetry	http://twitter.com/justgotset
CraziestLoves	942860538	Best tweeting CraziestLoves.  world wide	http://twitter.com/CraziestLoves
ONAChicago	764449471	Chicago group of the Online News Association @ONA (http://t.co/KcRSDaJyd6). Into digital news and info? Let's connect. ONA14 coming here. (Tweets by @sskalko)	http://twitter.com/ONAChicago
scullather	34780401	Founder & Global Managing Partner @inVNT a brand communications agency that changes the way people think, feel, behave & perform.    http://t.co/Hl7YHc1ZJw	http://twitter.com/scullather
willmanduffy	351346221	never met a ghost i didn't trust. co-organizer @brooklyn_js. tech @_relayfm. building @mojicianapp. probably likes you.	http://twitter.com/willmanduffy
SiriusXMAndrew	100310564	Director of Business Development @designVRllc, Angel Venture Capitalist @PAWNVentures, Radio Personality @SiriusXM, 4x Speaker @SXSW Published  @Mighty_Guides	http://twitter.com/SiriusXMAndrew
farlito_mjg	204656446	Proud dad/Sports Junkie/ #SkeeTaste #MJG /screwhead/philanthropist/writer/swimmer/food tester/ beach bum / jedi / nomad	http://twitter.com/farlito_mjg
swimforce01	2831643698	World 🌎 explorer, open water swimmer 🏊, fan of rugby 🏉 , travel ✈️, enjoy good food 🍻and drink🍾and live for #SundayFunday.	http://twitter.com/swimforce01
TeaHillCottage	746910714544033793	Hand crafted goods from our home to yours.	http://twitter.com/TeaHillCottage
yogadistrict	100689327	yoga = urban survival skill	http://twitter.com/yogadistrict
pickle45th	258896932	Two Child hood friends who grew up on the 45th Parallel one who made pickles ,and together they have teamed up together to design some great, fun wearable s .	http://twitter.com/pickle45th
paulfladten	199418768	I love basketball, combat sports, museums, and Milwaukee. Meghan's husband, Annie and Lucy's dad. @DiscoveryWorld PR guy. Go Bucks.	http://twitter.com/paulfladten
EQVirtual	169921200	See the Doctor, Online. Video visit with the family doctor or specialist from where you're most comfortable. Use your computer, iOS or Android device.	http://twitter.com/EQVirtual
seanrbyrnes	1113601710	Rapscallion, writer, biter.	http://twitter.com/seanrbyrnes
bikegeek	14331223	League Cycling Instructor (LCI), professional photographer, usability engineer, father, private pilot and generally fun-loving dude.	http://twitter.com/bikegeek
Inspctr666	175259833	my mistakes are my mistakes and my wins are my wins.	http://twitter.com/Inspctr666
_loveex	1901466306	iggy azalea	http://twitter.com/_loveex
Launch_Code	1632193579	Paving pathways to upward mobility and economic opportunity through paid apprenticeships and jobs in technology.	http://twitter.com/Launch_Code
robertlenne	16173031	Swede in New York. Head of Product @Artsy. Previously @IDEO. Advisor @helloalfred.	http://twitter.com/robertlenne
goody5678	82226139	I'm the queen of LESH city	http://twitter.com/goody5678
Robataille	181661748	Hail To The #Redskins!!! #Nationals #Wizards!!! #HTTR	http://twitter.com/Robataille
QuadrantJobs	2433831600	#Healthcare #staffing #jobs #IT Quadrant, Inc. is a provider of Healthcare & IT staffing services to clinical, non-clinical, commercial, gov clients in DC/MD/VA	http://twitter.com/QuadrantJobs
TNJohnDunn	23019018	Love to tweet about news, running, state government and Butler basketball. All posts, thoughts, and opinions are my own.	http://twitter.com/TNJohnDunn
salonijanveja	48993297	mom, wife, crafter, horse lover, country music fan, marketing exec in the auto industry. all thoughts posted are my own.	http://twitter.com/salonijanveja
kiddklassik	27164845	#FreshmenGang #MuzikManiac #BarHunter #LakerGang #ColtsFootball I use to rhyme words to a beat n shit!! My bro @ziploccfresh	http://twitter.com/kiddklassik
GodandTexas	630301387	Texan. Libertarian. Mormon. Love to debate. I welcome any attempt to scrutinize/attack anything I believe in. On Will Hurd's staff	http://twitter.com/GodandTexas
Michael_S_Barr	2292837481	Professor of Law and Public Policy at the University of Michigan and former Assistant Secretary of the Treasury for Financial institutions	http://twitter.com/Michael_S_Barr
alanmgoldstein	79594729	Managing Editor, Finance Americas, Bloomberg News. Opinions are my own.	http://twitter.com/alanmgoldstein
ThisIsB00M	214687435	So I kinda Blog, and talk shit. Yup! Yes I'm natural, no you can't touch it. Hell nah I don't know what products I use.	http://twitter.com/ThisIsB00M
gabrielleisback	16223927	#StillWithHer & #proudtobePA. Digital organizing = life. Fmr State Digital Director @HillaryforSC & @HillaryforPA. Looking for my next ideological vision quest.	http://twitter.com/gabrielleisback
StRaynes	16327173	I'm this dude who writes code in everything and uses 4 text editors on a daily basis has an expensive taste in sunglasses and likes to sing/rap sometimes.	http://twitter.com/StRaynes
denellduck	864058542	Fear only the indifferent. We Are Still Here.	http://twitter.com/denellduck
